neutral,objective,0.4546909034252167,0.9999999677570924,Based on the true story of the Granite Mountain Hotshots a group of elite firefighters who risk everything to protect a town from a historic wildfire
neutral,subjective,0.47574716806411743,1,International art dealer Ron Hall must befriend a dangerous homeless man in order to save his struggling marriage to his wife a woman whose dreams will lead all three of them on the journey of their lives
neutral,subjective,0.6042472124099731,1,The story of a young boy in the Midwest is told simultaneously with a tale about a young girl in New York from fifty years ago as they both seek the same mysterious connection
negative,subjective,0.7137871384620667,1,Steven a charismatic surgeon is forced to make an unthinkable sacrifice after his life starts to fall apart when the behavior of a teenage boy he has taken under his wing turns sinister
negative,subjective,0.7118552327156067,1,DreamWorks Pictures Thank You for Your Service follows a group of US soldiers returning from Iraq who struggle to integrate back into family and civilian life while living with the memory of a war that threatens to destroy them long after theyve left the battlefield Starring an ensemble cast led by Miles Teller Haley Bennett Joe Cole Amy Schumer Beulah Koale Scott Haze Keisha Castle-Hughes Brad Beyer Omar J Dorsey and Jayson Warner Smith the drama is based on the bestselling book by Pulitzer Prize-winning reporter and author David Finkel Jason Hall who wrote the screenplay of American Sniper makes his directorial debut with Thank You for Your Service and also serves as its screenwriter Jon Kilik (The Hunger Games series Babel) produces the film while Ann Ruark (Biutiful) and Jane Evans (Sin City) executive produces
neutral,objective,0.5296180844306946,0.9721263827521838,As a 1950s suburban community self-destructs a home invasion has sinister consequences for one seemingly normal family
neutral,objective,0.7229840159416199,0.9999999995962954,Bodies are turning up around the city each having met a uniquely gruesome demise As the investigation proceeds evidence points to one suspect: John Kramer the man known as Jigsaw who has been dead for over 10 years
neutral,objective,0.6054952144622803,0.9999999991149506,Set in the early 1960s and during the era of Vatican II a young woman in training to become a nun struggles with issues of faith the changing church and sexuality
neutral,subjective,0.4895753860473633,1,Belle her little sister and her comatose twin brother move into a new house with their single mother Joan in order to save money to help pay for her brothers expensive healthcare But when strange phenomena begin to occur in the house including the miraculous recovery of her brother Belle begins to suspect her Mother isnt telling her everything and soon realizes they just moved into the infamous Amityville house
neutral,subjective,0.5499997138977051,1,Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok the destruction of his homeworld and the end of Asgardian civilization at the hands of an all-powerful new threat the ruthless Hela
neutral,objective,0.6279921531677246,0.9999999999999729,As their own mothers drop in unexpectedly our three under-appreciated and over-burdened moms rebel against the challenges and expectations of the Super Bowl for mothers: Christmas
neutral,subjective,0.7875056862831116,1,Thirty years after they served together in Vietnam a former Navy Corpsman Larry Doc Shepherd re-unites with his old buddies former Marines Sal Nealon and Reverend Richard Mueller to bury his son a young Marine killed in the Iraq War
neutral,objective,0.7686126828193665,0.9999999999819029,In 2002 an artistically inclined seventeen-year-old girl comes of age in Sacramento California
neutral,objective,0.6217663288116455,0.9864836928980689,When a murder occurs on the train hes travelling on celebrated detective Hercule Poirot is recruited to solve the case
neutral,objective,0.7313032746315002,1,THREE BILLBOARDS OUTSIDE EBBING MISSOURI is a darkly comic drama from Academy Award winner Martin McDonagh (In Bruges) After months have passed without a culprit in her daughters murder case Mildred Hayes (Academy Award winner Frances McDormand) makes a bold move painting three signs leading into her town with a controversial message directed at William Willoughby (Academy Award nominee Woody Harrelson) the towns revered chief of police When his second-in-command Officer Dixon (Sam Rockwell) an immature mothers boy with a penchant for violence gets involved the battle between Mildred and Ebbings law enforcement is only exacerbated
positive,objective,0.45161184668540955,1,Fueled by his restored faith in humanity and inspired by Supermans selfless act Bruce Wayne enlists the help of his newfound ally Diana Prince to face an even greater enemy Together Batman and Wonder Woman work quickly to find and recruit a team of metahumans to stand against this newly awakened threat But despite the formation of this unprecedented league of heroes-Batman Wonder Woman Aquaman Cyborg and The Flash-it may already be too late to save the planet from an assault of catastrophic proportions
positive,subjective,0.9053247570991516,1,Based on the New York Times bestseller WONDER tells the incredibly inspiring and heartwarming story of August Pullman Born with facial differences that up until now have prevented him from going to a mainstream school Auggie becomes the most unlikely of heroes when he enters the local fifth grade As his family his new classmates and the larger community all struggle to discover their compassion and acceptance Auggies extraordinary journey will unite them all and prove you cant blend in when you were born to stand out
positive,subjective,0.47550272941589355,1,INNER CITY is a dramatic thriller set in the underbelly of the overburdened Los Angeles criminal court system Denzel Washington stars as Roman Israel a driven idealistic defense attorney who through a tumultuous series of events finds himself in a crisis that leads to extreme action Colin Farrell costars as the monied cutthroat lawyer who recruits Roman to his firm
neutral,subjective,0.7383272051811218,1,Despite his familys baffling generations-old ban on music Miguel (voice of newcomer Anthony Gonzalez) dreams of becoming an accomplished musician like his idol Ernesto de la Cruz (voice of Benjamin Bratt) Desperate to prove his talent Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events Along the way he meets charming trickster Hector (voice of Gael García Bernal) and together they set off on an extraordinary journey to unlock the real story behind Miguels family history
positive,subjective,0.8728498220443726,1,Within days of becoming Prime Minister of Great Britain Winston Churchill (Gary Oldman) must face one of his most turbulent and defining trials: exploring a negotiated peace treaty with Nazi Germany or standing firm to fight for the ideals liberty and freedom of a nation As the unstoppable Nazi forces roll across Western Europe and the threat of invasion is imminent and with an unprepared public a skeptical King and his own party plotting against him Churchill must withstand his darkest hour rally a nation and attempt to change the course of world history
neutral,subjective,0.660420298576355,0.9990123318466325,The journey that led to Charles Dickens creation of A Christmas Carol a timeless tale that would redefine Christmas
negative,subjective,0.5485824346542358,1,Call Me by Your Name is the story of a sudden and powerful romance that blossoms between an adolescent boy and a summer guest at his parents cliffside mansion on the Italian Riviera During the restless summer weeks unrelenting but buried currents of obsession fascination and desire intensify their passion as they test the charged ground between them and verge toward the one thing both already fear they may never truly find again: total intimacy
neutral,subjective,0.6331038475036621,1,When Greg Sestero an aspiring film actor meets the weird and mysterious Tommy Wiseau in an acting class they form a unique friendship and travel to Hollywood to make their dreams come true
negative,objective,0.9935605525970459,0.9999999999998097,At a top secret research facility in the 1960s a lonely janitor forms a unique relationship with an amphibious creature that is being held in captivity
neutral,objective,0.45504623651504517,0.9999999999996785,On Coney Island in the 1950s a lifeguard tells the story of a middle-aged carousel operator his beleaguered wife and the visitor who turns their lives upside-down
neutral,objective,0.526115894317627,1,Competitive ice skater Tonya Harding rises amongst the ranks at the US Figure Skating Championships but her future in the activity is thrown into doubt when her ex-husband intervenes
neutral,objective,0.6503192782402039,1,A two-hander action comedy in the vein of Midnight Run (1988) about an ex-FBI Agent (Tommy Lee Jones) and an ex-mob lawyer in the Witness Protection Program (Morgan Freeman) having to put aside their petty rivalry on the golf course to fend off a mob hit
positive,subjective,0.45670050382614136,1,Ferdinand is a a giant bull with a big heart he is mistaken for a dangerous beast and is captured and torn from his home and family Determined to return to his family he rallies a misfit team for the ultimate adventure Set in Spain Ferdinand proves you cant judge a bull by its cover
neutral,subjective,0.5346515774726868,1,In a brand new Jumanji adventure four high school kids discover an old video game console and are drawn into the games jungle setting literally becoming the adult avatars they chose What they discover is that you dont just play Jumanji - you must survive it To beat the game and return to the real world theyll have to go on the most dangerous adventure of their lives discover what Alan Parrish left 20 years ago and change the way they think about themselves - or theyll be stuck in the game forever to be played by others without break
neutral,objective,0.6334426999092102,0.9999999999999998,Celebrates the birth of show business and tells of a visionary who rose from nothing to create a spectacle that became a worldwide sensation
negative,subjective,0.5283851623535156,1,After the highs of winning the World Championships the Bellas find themselves split apart and discovering there arent job prospects for making music with your mouth But when they get the chance to reunite for an overseas USO tour this group of awesome nerds will come together to make some music and some questionable decisions one last time
neutral,subjective,0.6141741275787354,1,Downsizing follows a kindly occupational therapist who undergoes a new procedure to be shrunken to four inches tall so that he and his wife can help save the planet and afford a nice lifestyle at the same time
negative,subjective,0.8309049010276794,1,Upon learning that their mother has been lying to them for years about their allegedly deceased father two fraternal twin brothers hit the road in order to find him
neutral,objective,0.9164442420005798,0.9299648101537817,A cover-up that spanned four US Presidents pushed the countrys first female newspaper publisher and a hard-driving editor to join an unprecedented battle between the press and the government
neutral,objective,0.6228752732276917,0.998861231908495,In 1892 a legendary Army captain reluctantly agrees to escort a Cheyenne chief and his family through dangerous territory
negative,objective,0.7302648425102234,0.9999999999955469,The story of the kidnapping of 16-year-old John Paul Getty III and the desperate attempt by his devoted mother to convince his billionaire grandfather Jean Paul Getty to pay the ransom
neutral,objective,0.5652647614479065,1,Set in 1950s London Reynolds Woodcock is a renowned dressmaker whose fastidious life is disrupted by a young strong-willed woman Alma who becomes his muse and lover
